0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0.05565773695707321,0.8155725002288818,-0.029657643288373947,0.9986876845359802,0.0647837370634079,0.8039722442626953,-0.04657646268606186,0.9989903569221497,0.06623275578022003,0.8041332960128784,-0.04648900032043457,0.9989519119262695,0.06777039170265198,0.8044052720069885,-0.046426307410001755,0.9990420937538147,0.06522241234779358,0.804239809513092,-0.012054827064275742,0.9985635876655579,0.0669000893831253,0.8045517802238464,-0.011982060968875885,0.9979817867279053,0.06874562054872513,0.8048855066299438,-0.011844698339700699,0.9980497360229492,0.07944798469543457,0.8159640431404114,-0.0999491959810257,0.9986151456832886,0.08058834075927734,0.8163033127784729,0.0569327250123024,0.99826979637146,0.059539057314395905,0.8273533582687378,-0.04562993347644806,0.9956320524215698,0.05942096561193466,0.8275102376937866,-0.000221203503315337,0.9953787326812744,0.08629044890403748,0.8680354952812195,-0.17319151759147644,0.9866319298744202,0.08697706460952759,0.8835760951042175,0.13060401380062103,0.9614529609680176,0.09289712458848953,0.7782413959503174,-0.29145678877830505,0.9868173003196716,0.09597329050302505,0.795396089553833,0.17733754217624664,0.09710755199193954,0.108780637383461,0.6908994317054749,-0.30178698897361755,0.9815024733543396,0.1116829365491867,0.7089382410049438,0.06831765919923782,0.3936915993690491,0.1142340749502182,0.6675585508346558,-0.3458877503871918,0.9756622314453125,0.11735089123249054,0.6867631077766418,0.057782046496868134,0.5737956762313843,0.12044350057840347,0.6696313619613647,-0.3256132900714874,0.973604679107666,0.11986812204122543,0.6837347149848938,0.02799816057085991,0.5909227132797241,0.11875268071889877,0.6776649355888367,-0.29659396409988403,0.9652261734008789,0.11807678639888763,0.6896023154258728,0.049140650779008865,0.6003450155258179,0.05452251434326172,1.0601392984390259,-0.1026809811592102,0.0681508481502533,0.064223513007164,1.0663951635360718,0.1032441109418869,0.04250654578208923,0.07072891294956207,1.0169787406921387,-0.12930822372436523,0.21393311023712158,0.0704524889588356,1.018189549446106,0.11110434681177139,0.010913331061601639,0.05399069935083389,1.1300779581069946,0.014217367395758629,0.0894707441329956,0.05815862864255905,1.1316052675247192,0.21244892477989197,0.004027266521006823,0.05726930499076843,1.1508060693740845,0.023278670385479927,0.22356900572776794,0.06156253069639206,1.1515275239944458,0.2181275188922882,0.013474161736667156,0.04530449956655502,1.1364574432373047,-0.026546429842710495,0.1468449980020523,0.040654998272657394,1.1364021301269531,0.17865337431430817,0.014885869808495045
0.06253691762685776,0.8096980452537537,-0.032979223877191544,0.998786985874176,0.07233398407697678,0.7998098134994507,-0.05023683235049248,0.9990648627281189,0.07372944802045822,0.8003932237625122,-0.05011102557182312,0.999031662940979,0.07525862753391266,0.8009403944015503,-0.050021953880786896,0.9991101026535034,0.07272882759571075,0.7998283505439758,-0.01516304723918438,0.998672366142273,0.0742592141032219,0.8004957437515259,-0.01507008820772171,0.9981405735015869,0.0759793147444725,0.8010627031326294,-0.014880363829433918,0.9981968402862549,0.08644531667232513,0.8130069375038147,-0.10259314626455307,0.9987145066261292,0.0873631089925766,0.8129109740257263,0.05634541064500809,0.998407781124115,0.06420958787202835,0.822218656539917,-0.048341330140829086,0.9959396123886108,0.06413377821445465,0.8223530650138855,-0.002180206123739481,0.9957219362258911,0.09030455350875854,0.8669063448905945,-0.17517434060573578,0.9868779182434082,0.09177839756011963,0.8773633241653442,0.1272968351840973,0.9622768759727478,0.09842274338006973,0.777070164680481,-0.3192357122898102,0.9873989820480347,0.09979710727930069,0.7870506048202515,0.17523975670337677,0.103757344186306,0.11609409004449844,0.6853430867195129,-0.36945128440856934,0.9821235537528992,0.11583765596151352,0.7056278586387634,0.06902143359184265,0.4045710861682892,0.1201455369591713,0.6646664142608643,-0.4170016646385193,0.9765192866325378,0.12145304679870605,0.6829324960708618,0.06099880486726761,0.5836396217346191,0.12630733847618103,0.6670681238174438,-0.3946414589881897,0.9745088815689087,0.12451287358999252,0.6810756325721741,0.030495762825012207,0.6009235382080078,0.12519028782844543,0.6736364364624023,-0.3642198443412781,0.9662857055664062,0.12295989692211151,0.687055766582489,0.05035066604614258,0.6096450090408325,0.06581856310367584,1.0583585500717163,-0.10484335571527481,0.0653998926281929,0.07816872745752335,1.063686728477478,0.1054489016532898,0.040408045053482056,0.07268507778644562,0.9970115423202515,-0.1407473087310791,0.23196901381015778,0.08422402292490005,0.9992149472236633,0.10950084030628204,0.010762249119579792,0.06759918481111526,1.0816890001296997,-0.007307402789592743,0.09714890271425247,0.08244374394416809,1.0682406425476074,0.20634031295776367,0.003927100449800491,0.07409164309501648,1.0981398820877075,0.0008477420778945088,0.23786561191082,0.08538868278265,1.0829998254776,0.2112569361925125,0.013023437932133675,0.05786217376589775,1.0782840251922607,-0.04397471249103546,0.15640868246555328,0.07079734653234482,1.0558685064315796,0.17432726919651031,0.014716481789946556
0.06238634139299393,0.7918424606323242,-0.0329216904938221,0.9988227486610413,0.07164709270000458,0.7845666408538818,-0.05014767497777939,0.9990798234939575,0.07305483520030975,0.7854126691818237,-0.050026386976242065,0.9990516304969788,0.07459382712841034,0.7861083745956421,-0.04993937537074089,0.9991191029548645,0.07204891741275787,0.7844296097755432,-0.015056833624839783,0.998704731464386,0.0736006647348404,0.7853100299835205,-0.014965985901653767,0.9982047080993652,0.0753413662314415,0.7860387563705444,-0.014781300909817219,0.9982557892799377,0.08620167523622513,0.7970483899116516,-0.10199227184057236,0.9987205862998962,0.08716190606355667,0.7971786856651306,0.05571935698390007,0.9984675049781799,0.06350453197956085,0.8050208687782288,-0.048143304884433746,0.9960443377494812,0.0632864236831665,0.8054390549659729,-0.0021442912984639406,0.9958638548851013,0.08287207037210464,0.8433096408843994,-0.17087268829345703,0.987429678440094,0.08745492994785309,0.8541364073753357,0.12017961591482162,0.9641021490097046,0.09335248172283173,0.7582237720489502,-0.2848869860172272,0.9880344271659851,0.0958254411816597,0.7675189971923828,0.161370187997818,0.11803493648767471,0.11199362576007843,0.6661401391029358,-0.32469794154167175,0.9827775955200195,0.11168766021728516,0.6953002214431763,0.06145394966006279,0.4206121563911438,0.11579661071300507,0.6492254137992859,-0.3659880757331848,0.9772699475288391,0.11812807619571686,0.6689997911453247,0.054706819355487823,0.5945902466773987,0.12149771302938461,0.6520154476165771,-0.3497731685638428,0.9752165675163269,0.12047870457172394,0.6667409539222717,0.024847721680998802,0.6106112599372864,0.12032262980937958,0.6568225622177124,-0.321394681930542,0.967278003692627,0.11869583278894424,0.6724812984466553,0.04429774731397629,0.6188386678695679,0.06934825330972672,1.0333627462387085,-0.10234930366277695,0.06954982131719589,0.08084003627300262,1.0389931201934814,0.10290757566690445,0.04339203983545303,0.07396200299263,0.9766600728034973,-0.13923783600330353,0.25548338890075684,0.0821836069226265,0.9790313243865967,0.09762420505285263,0.011253162287175655,0.07449425756931305,1.0582417249679565,-0.012384654954075813,0.10948880016803741,0.08075815439224243,1.0488253831863403,0.18573641777038574,0.004174856003373861,0.08283497393131256,1.070447564125061,-0.004140231758356094,0.26223739981651306,0.0850730612874031,1.0614362955093384,0.1895482838153839,0.014243257232010365,0.06621386110782623,1.063562035560608,-0.0439816415309906,0.17109793424606323,0.06931548565626144,1.0448782444000244,0.1547044813632965,0.01551244966685772
0.05923793464899063,0.7795721292495728,-0.03281327337026596,0.9988262057304382,0.06974556297063828,0.7729495167732239,-0.05001559108495712,0.9990754723548889,0.07124562561511993,0.7738780379295349,-0.04989650100469589,0.9990503191947937,0.0728534534573555,0.7746550440788269,-0.04981004446744919,0.9991104602813721,0.06995262205600739,0.7725754380226135,-0.01519620418548584,0.9987020492553711,0.07149921357631683,0.7733567357063293,-0.015108004212379456,0.9982190728187561,0.07322850823402405,0.7739982008934021,-0.014932563528418541,0.9982737898826599,0.08323749899864197,0.7855432033538818,-0.10092445462942123,0.9987077713012695,0.08388710767030716,0.7854827046394348,0.054369546473026276,0.9984908103942871,0.0601431243121624,0.7929103970527649,-0.04807950183749199,0.9960503578186035,0.0595398023724556,0.7931004762649536,-0.0024759687948971987,0.9958800673484802,0.07573265582323074,0.8295776844024658,-0.166798934340477,0.9878009557723999,0.08036117255687714,0.8420580625534058,0.11446745693683624,0.9652738571166992,0.08880223333835602,0.7420904636383057,-0.2719680368900299,0.9884465932846069,0.09148988127708435,0.7528316974639893,0.1499691903591156,0.12794917821884155,0.10729318857192993,0.655707597732544,-0.29827696084976196,0.9829002618789673,0.10630837827920914,0.6815841794013977,0.05178346112370491,0.4284340441226959,0.11175896972417831,0.6393166780471802,-0.34001874923706055,0.9772463440895081,0.1130596175789833,0.6554034352302551,0.043686430901288986,0.5979487895965576,0.11662416160106659,0.6417000889778137,-0.3229407072067261,0.9750398397445679,0.11536343395709991,0.6537931561470032,0.015643896535038948,0.6127889156341553,0.1154082641005516,0.646224319934845,-0.2947559058666229,0.9672441482543945,0.11345547437667847,0.6608693599700928,0.035222381353378296,0.6209185719490051,0.07037590444087982,1.0203200578689575,-0.09964849054813385,0.07919056713581085,0.08007586002349854,1.025619387626648,0.10017238557338715,0.05089036747813225,0.07276822626590729,0.9640684723854065,-0.13894721865653992,0.2812628149986267,0.07530444860458374,0.9731407165527344,0.09553316980600357,0.012396633625030518,0.07110078632831573,1.0552306175231934,-0.012217625975608826,0.12346259504556656,0.07722638547420502,1.051419734954834,0.1787981241941452,0.004845714196562767,0.07829198986291885,1.0660065412521362,-0.003916570451110601,0.2850804328918457,0.08118659257888794,1.063531517982483,0.18198102712631226,0.016769228503108025,0.06310421973466873,1.0696805715560913,-0.0430605486035347,0.18803289532661438,0.0642799511551857,1.0551320314407349,0.1444806307554245,0.017426759004592896
0.0309114009141922,0.738012969493866,-0.03322746232151985,0.997954249382019,0.04123380035161972,0.7308191657066345,-0.0500030443072319,0.9983553886413574,0.04272929206490517,0.7316450476646423,-0.04990753158926964,0.9984155893325806,0.04423566907644272,0.7323965430259705,-0.04984930902719498,0.9984947443008423,0.04105299711227417,0.7302448153495789,-0.017392832785844803,0.9976121783256531,0.042307816445827484,0.7306865453720093,-0.01728500798344612,0.996932864189148,0.043636854737997055,0.7311089634895325,-0.017168734222650528,0.9968814253807068,0.04973994195461273,0.741681694984436,-0.10002826154232025,0.9982258081436157,0.0488555021584034,0.7406241297721863,0.04395228251814842,0.997512698173523,0.0310046523809433,0.7502576112747192,-0.0482146330177784,0.9940426349639893,0.03040091134607792,0.7495365142822266,-0.0058415052480995655,0.9935365915298462,0.04004926607012749,0.7858760356903076,-0.16659334301948547,0.9883105754852295,0.04039653390645981,0.8007562756538391,0.11368697881698608,0.9607598781585693,0.05902520567178726,0.6966630220413208,-0.257952481508255,0.9885953068733215,0.046330422163009644,0.740066409111023,0.15288877487182617,0.11886095255613327,0.0754377543926239,0.6194189190864563,-0.2548353970050812,0.9804345965385437,0.07119132578372955,0.6537770628929138,0.07690506428480148,0.39350008964538574,0.07998720556497574,0.6003959774971008,-0.2898874878883362,0.9722123742103577,0.07510370016098022,0.6352024674415588,0.08055759221315384,0.5507420897483826,0.08288110792636871,0.6008783578872681,-0.2693330645561218,0.9689191579818726,0.07344017177820206,0.6496020555496216,0.05205836147069931,0.5642628073692322,0.08131998777389526,0.6073712706565857,-0.24964094161987305,0.9616209864616394,0.07368932664394379,0.6494244337081909,0.06106112524867058,0.5730262994766235,0.030081158503890038,0.9802185893058777,-0.09554118663072586,0.14181269705295563,0.03153461962938309,0.9815101623535156,0.09588482230901718,0.10017573833465576,0.027037490159273148,0.961516261100769,-0.13860155642032623,0.3244071900844574,0.0238352008163929,0.9428112506866455,0.12510369718074799,0.016642604023218155,0.03537001460790634,1.0158132314682007,-0.0027767729479819536,0.131317600607872,0.016910985112190247,1.006994605064392,0.1792760044336319,0.00789490807801485,0.04389375448226929,1.0155359506607056,0.010344583541154861,0.28761541843414307,0.020597191527485847,1.0176798105239868,0.18472236394882202,0.02789991907775402,0.033881332725286484,1.0357829332351685,-0.00186164618935436,0.19131352007389069,0.0014751433627679944,1.0125117301940918,0.1732105016708374,0.023646825924515724
0.023337753489613533,0.6763347387313843,-0.049008578062057495,0.9968264102935791,0.03153550252318382,0.6731001138687134,-0.060388583689928055,0.9978438019752502,0.03208187595009804,0.6739991307258606,-0.060426075011491776,0.9978830814361572,0.03240618482232094,0.6750254034996033,-0.0604916512966156,0.9980040788650513,0.031698331236839294,0.672922670841217,-0.03670047968626022,0.9965983033180237,0.03242874890565872,0.6737073659896851,-0.03663649037480354,0.9956710338592529,0.03298572450876236,0.6746512055397034,-0.03658173233270645,0.995806872844696,0.03208969160914421,0.6840197443962097,-0.09987743198871613,0.9977796673774719,0.03288654237985611,0.6840751767158508,0.012590141966938972,0.9967873096466064,0.02257194183766842,0.6873970031738281,-0.06011412665247917,0.9924995303153992,0.022572794929146767,0.6871035695075989,-0.02900741994380951,0.9912223815917969,0.019317802041769028,0.7203213572502136,-0.1662481278181076,0.9875926375389099,0.02241699956357479,0.723353922367096,0.05751127749681473,0.9564833045005798,0.04601932317018509,0.6272479295730591,-0.2557239532470703,0.9875156283378601,0.043554820120334625,0.6361503005027771,0.049404896795749664,0.11768688261508942,0.05836072564125061,0.5609750151634216,-0.2708837687969208,0.972405731678009,0.057468414306640625,0.5669809579849243,-0.026663046330213547,0.37849441170692444,0.06413737684488297,0.5500200986862183,-0.3126130998134613,0.959224283695221,0.0648084282875061,0.5533279180526733,-0.0370345413684845,0.5256632566452026,0.06601087003946304,0.5504254102706909,-0.2916032671928406,0.9539613127708435,0.06478317081928253,0.5537439584732056,-0.05347055196762085,0.5364160537719727,0.06397607177495956,0.5541307330131531,-0.26277369260787964,0.9478856921195984,0.06225898861885071,0.5559061169624329,-0.03830762580037117,0.5462632775306702,0.015138779766857624,0.9090790152549744,-0.08242447674274445,0.21187110245227814,0.019424445927143097,0.9130734801292419,0.08266861736774445,0.16725756227970123,0.06676735728979111,0.947900652885437,-0.09690835326910019,0.37598681449890137,-0.01615750417113304,0.9209555983543396,0.06572920083999634,0.04847370460629463,0.13841289281845093,1.009985327720642,-0.002048298716545105,0.17902110517024994,0.021173153072595596,0.9949228763580322,0.1441415250301361,0.020136307924985886,0.154619961977005,1.0109624862670898,0.007311663590371609,0.32024121284484863,0.03179971128702164,0.9967049956321716,0.1481151282787323,0.05503007769584656,0.15333779156208038,1.0388134717941284,-0.05143433064222336,0.2237248718738556,0.017395060509443283,1.030004858970642,0.0962223932147026,0.034345366060733795
0.06421694904565811,0.5753306150436401,-0.024105049669742584,0.9970801472663879,0.07218017429113388,0.5688931941986084,-0.0387553945183754,0.9980255961418152,0.07352133095264435,0.5696007013320923,-0.038860984146595,0.9980759620666504,0.07483130693435669,0.5701101422309875,-0.03896945342421532,0.9981771111488342,0.0717976912856102,0.5685902833938599,-0.014226971194148064,0.9968747496604919,0.07282570004463196,0.5692847967147827,-0.014339087530970573,0.9960576891899109,0.07387767732143402,0.5697414875030518,-0.014432961121201515,0.9961676001548767,0.08152570575475693,0.5803156495094299,-0.08910591900348663,0.9979692697525024,0.08112142980098724,0.5790917873382568,0.025947917252779007,0.9970739483833313,0.06785532087087631,0.5881541967391968,-0.03981718048453331,0.9931557774543762,0.06741208583116531,0.5877397060394287,-0.008408492431044579,0.9919776320457458,0.08415670692920685,0.6187339425086975,-0.1400679647922516,0.9885762929916382,0.08769077807664871,0.6285502910614014,0.08488856256008148,0.9599837064743042,0.08976969122886658,0.5413789749145508,-0.22820456326007843,0.9882532358169556,0.08255834877490997,0.549523651599884,0.10726817697286606,0.11684847623109818,0.07412230968475342,0.4528643488883972,-0.22759445011615753,0.9716556668281555,0.06943976134061813,0.4735054075717926,0.01861320249736309,0.3656512498855591,0.07218318432569504,0.4361833930015564,-0.25467878580093384,0.9584815502166748,0.0699969083070755,0.4603705406188965,0.007841164246201515,0.5081103444099426,0.06983886659145355,0.43922916054725647,-0.239922434091568,0.9530265927314758,0.07719528675079346,0.45279547572135925,-0.012352927587926388,0.5196213722229004,0.07253563404083252,0.44474583864212036,-0.22113282978534698,0.9455233216285706,0.07801158726215363,0.45582646131515503,0.004789316561073065,0.5295137763023376,0.0926310122013092,0.8148994445800781,-0.0812942236661911,0.2903361916542053,0.09923482686281204,0.8162276148796082,0.0812591090798378,0.24981774389743805,0.01927245780825615,0.8433132171630859,-0.046313755214214325,0.4383574426174164,0.17542365193367004,0.8533430099487305,0.11663864552974701,0.14181996881961823,0.03346727415919304,0.9546302556991577,0.0336657278239727,0.2610032260417938,0.23957028985023499,0.8967096209526062,0.16264818608760834,0.11438468098640442,0.04555071145296097,0.9687032103538513,0.04148554801940918,0.3880033493041992,0.25385963916778564,0.8997121453285217,0.16119292378425598,0.14658759534358978,0.01723724789917469,0.9785850048065186,0.022661888971924782,0.3011174499988556,0.2622358202934265,0.9175659418106079,0.17202872037887573,0.1267355978488922
0.1110624298453331,0.5132516026496887,-0.03804219514131546,0.9973448514938354,0.11844302713871002,0.5033068656921387,-0.05400863289833069,0.9982061982154846,0.11963863670825958,0.5035560727119446,-0.05405213311314583,0.9982495903968811,0.12082729488611221,0.5040061473846436,-0.054073452949523926,0.9983410239219666,0.1188792958855629,0.5031062960624695,-0.024932648986577988,0.9971655607223511,0.12038172781467438,0.5030925869941711,-0.02493949607014656,0.9964184165000916,0.12196681648492813,0.503131628036499,-0.02495725266635418,0.9965141415596008,0.131521537899971,0.5125577449798584,-0.10669547319412231,0.998151957988739,0.1321530044078827,0.5109934210777283,0.029650893062353134,0.9973199367523193,0.11438993364572525,0.523124098777771,-0.05614585801959038,0.9937285780906677,0.11436327546834946,0.5233627557754517,-0.01688436046242714,0.992580771446228,0.136256605386734,0.5556169748306274,-0.16314668953418732,0.989620566368103,0.14016500115394592,0.5627077221870422,0.08409455418586731,0.9637669324874878,0.14003561437129974,0.46504315733909607,-0.2554481327533722,0.9891619086265564,0.13977517187595367,0.4860098958015442,0.1175428032875061,0.1121348962187767,0.1509040892124176,0.39135247468948364,-0.23670664429664612,0.9734198451042175,0.1512553095817566,0.4019426703453064,0.01970718614757061,0.35901305079460144,0.15513327717781067,0.38720905780792236,-0.28384050726890564,0.9603675603866577,0.15688353776931763,0.3936324119567871,0.006280453409999609,0.49727243185043335,0.15732157230377197,0.38770315051078796,-0.26480036973953247,0.9549854397773743,0.15995267033576965,0.39264118671417236,-0.010128496214747429,0.5072712898254395,0.15615154802799225,0.38876110315322876,-0.22843988239765167,0.9478023648262024,0.15756002068519592,0.39311251044273376,0.006652377545833588,0.5196163654327393,0.1501292884349823,0.7366460561752319,-0.07923216372728348,0.3612651228904724,0.14129644632339478,0.7384244799613953,0.07917611300945282,0.324811190366745,0.23576287925243378,0.7958396077156067,-0.09872492402791977,0.4942631423473358,0.06825480610132217,0.7698314189910889,0.06948170065879822,0.2256740778684616,0.32510167360305786,0.8166291117668152,-0.05764094740152359,0.3345468044281006,0.07880809158086777,0.8795068860054016,0.14217863976955414,0.20143018662929535,0.34229540824890137,0.8108395934104919,-0.054307084530591965,0.4484301507472992,0.09403324872255325,0.899675190448761,0.1443059742450714,0.23029263317584991,0.3526085913181305,0.8478102087974548,-0.12405554205179214,0.3703113794326782,0.04372059553861618,0.9200910329818726,0.10618579387664795,0.2109544575214386
0.1119668036699295,0.4823102056980133,-0.04482787847518921,0.9975811243057251,0.11924233287572861,0.47374579310417175,-0.0591915138065815,0.9983687996864319,0.12046363204717636,0.4740540683269501,-0.05918154865503311,0.998404324054718,0.12181504815816879,0.47440001368522644,-0.05915207788348198,0.9984893202781677,0.11965247243642807,0.47373560070991516,-0.0303812213242054,0.9974261522293091,0.12101612240076065,0.47400620579719543,-0.030316412448883057,0.9967366456985474,0.1225760355591774,0.4742487072944641,-0.030289288610219955,0.9968224167823792,0.1311650276184082,0.4831812083721161,-0.1057484969496727,0.9983173608779907,0.13283297419548035,0.4825513958930969,0.031248873099684715,0.9975244998931885,0.11489850282669067,0.4928237497806549,-0.06069284677505493,0.994210422039032,0.11487232148647308,0.4933249354362488,-0.02119884081184864,0.9930744171142578,0.1353197991847992,0.5272915363311768,-0.16488522291183472,0.9905465841293335,0.137658953666687,0.5359781980514526,0.08278979361057281,0.9667874574661255,0.1378110647201538,0.44927603006362915,-0.2566465735435486,0.9899716973304749,0.14314021170139313,0.4536688029766083,0.09910979121923447,0.10569358617067337,0.14981648325920105,0.37211713194847107,-0.2541685104370117,0.9747977256774902,0.15154513716697693,0.3855442404747009,-0.0014329219702631235,0.34263476729393005,0.1545003354549408,0.35296493768692017,-0.2934723198413849,0.9615434408187866,0.1566149890422821,0.36405330896377563,-0.020555580034852028,0.4741264879703522,0.15769222378730774,0.35219278931617737,-0.2762300372123718,0.956221342086792,0.15846149623394012,0.36098724603652954,-0.035333406180143356,0.48250287771224976,0.15609429776668549,0.3585507273674011,-0.24701091647148132,0.9491615891456604,0.15670239925384521,0.3670606017112732,-0.014465752057731152,0.4964345693588257,0.15176783502101898,0.7097398638725281,-0.08135224133729935,0.4251130223274231,0.13796041905879974,0.7130700945854187,0.08133314549922943,0.39231038093566895,0.2354544848203659,0.7626279592514038,-0.16187795996665955,0.5446532964706421,0.04979049041867256,0.7344821691513062,0.05483345314860344,0.3017505407333374,0.3249537944793701,0.7782663702964783,-0.11778078973293304,0.40065938234329224,0.056189000606536865,0.8545771837234497,0.15164726972579956,0.2797568440437317,0.33978015184402466,0.769150972366333,-0.11470643430948257,0.5023138523101807,0.06973288953304291,0.8767939805984497,0.1568034142255783,0.3059014081954956,0.3494839072227478,0.819306492805481,-0.19044484198093414,0.4325096011161804,0.02078925631940365,0.8958719968795776,0.12343423068523407,0.2868379056453705
0.11491627991199493,0.4304845929145813,-0.044454533606767654,0.9977818131446838,0.12247534841299057,0.42273205518722534,-0.058743916451931,0.9985061883926392,0.12365130335092545,0.4232279658317566,-0.05871961638331413,0.9985332489013672,0.12498869001865387,0.423824667930603,-0.05868653580546379,0.998613715171814,0.12278155237436295,0.4225643277168274,-0.02894986793398857,0.9976510405540466,0.12399731576442719,0.4228992164134979,-0.02887629345059395,0.997008204460144,0.1254197508096695,0.4232364594936371,-0.028834694996476173,0.9970868229866028,0.13345862925052643,0.4330863356590271,-0.10460446774959564,0.9984568357467651,0.13474658131599426,0.43153324723243713,0.033454518765211105,0.9976946711540222,0.11667177826166153,0.44033607840538025,-0.059962235391139984,0.9945963621139526,0.11657712608575821,0.44082918763160706,-0.01918860897421837,0.9934772849082947,0.13560250401496887,0.47353649139404297,-0.16496767103672028,0.9913648366928101,0.1352669894695282,0.4818039536476135,0.08834768831729889,0.9695633053779602,0.139059379696846,0.39599236845970154,-0.25831449031829834,0.9907876253128052,0.1407989114522934,0.4034830927848816,0.1071968525648117,0.10234404355287552,0.14811961352825165,0.3181547522544861,-0.2577032446861267,0.9763427376747131,0.14912666380405426,0.33465152978897095,0.0125941913574934,0.33593687415122986,0.15385697782039642,0.3050639033317566,-0.29217907786369324,0.9632300138473511,0.15616318583488464,0.310587078332901,-0.004586854949593544,0.4610652029514313,0.157973513007164,0.3042755126953125,-0.2784997820854187,0.958015501499176,0.15866515040397644,0.3085070252418518,-0.01983964629471302,0.46817025542259216,0.15643419325351715,0.307930588722229,-0.2533528506755829,0.9511896967887878,0.1564960777759552,0.3141016364097595,-0.0005126973846927285,0.48418480157852173,0.15564033389091492,0.6562017798423767,-0.08253169059753418,0.4825725853443146,0.138271301984787,0.6574119329452515,0.08266175538301468,0.453059583902359,0.23113849759101868,0.7171046733856201,-0.1690828949213028,0.5900870561599731,0.048658110201358795,0.6816970705986023,0.06885823607444763,0.3701726198196411,0.32484322786331177,0.7269124388694763,-0.11717788875102997,0.4602295458316803,0.05302424356341362,0.8004016876220703,0.15600112080574036,0.3504013121128082,0.34183967113494873,0.713761031627655,-0.11275360733270645,0.550976574420929,0.06720147281885147,0.8202735781669617,0.1604984700679779,0.37409141659736633,0.34957391023635864,0.7744361758232117,-0.1786370575428009,0.48857828974723816,0.0210563987493515,0.8398584127426147,0.13058656454086304,0.3553526699542999
